1.733227291377469337e-01,6.577262656987150624e-01,8.333333333333332871e-02,1.000000000000000000e+00,5.745463015925048600e-01,2.945761939808100305e-01,7.274485230445861816e-01,1.733227291377469337e-01,6.577262656987150624e-01,5.000000000000000104e-04
1.815491513439023430e-01,6.708176328116181031e-01,8.333333333333332871e-02,1.000000000000000000e+00,6.253256621857817832e-01,2.831719374957205049e-01,7.263892889022827148e-01,1.820055566501525834e-01,6.688868009387526348e-01,5.000000000000000104e-04
1.884988878744822960e-01,6.908761121733305588e-01,8.333333333333332871e-02,1.000000000000000000e+00,7.047524506024923641e-01,2.815592789850315247e-01,7.253875136375427246e-01,1.987295284146426699e-01,6.941380559477141610e-01,5.000000000000000104e-04
2.154063789665865702e-01,7.048033588093750579e-01,8.333333333333332871e-02,1.000000000000000000e+00,7.612233607421362569e-01,2.777408683249930621e-01,7.256993055343627930e-01,2.051627228641781375e-01,7.022277786016443146e-01,5.000000000000000104e-04
2.363472761926777299e-01,7.367614918808126356e-01,8.333333333333332871e-02,1.000000000000000000e+00,8.957530116750299642e-01,2.778451516598212656e-01,7.252509593963623047e-01,2.161083423545165083e-01,7.219855238603973824e-01,5.000000000000000104e-04
2.368834358728838796e-01,7.463295754239737123e-01,8.333333333333332871e-02,1.000000000000000000e+00,9.376008590327487013e-01,2.750647979624131212e-01,7.246913909912109375e-01,2.308888482058712999e-01,7.447273024045816259e-01,5.000000000000000104e-04
2.440806877980688239e-01,7.562823834602004913e-01,8.333333333333332871e-02,1.000000000000000000e+00,9.820212373092395142e-01,2.714429180912610873e-01,7.255478501319885254e-01,2.542915823072756099e-01,7.559794892311416659e-01,5.000000000000000104e-04
2.467857624388401783e-01,7.623665501399345956e-01,8.333333333333332871e-02,1.000000000000000000e+00,1.009657643369164637e+00,2.744288733776877875e-01,7.254905700683593750e-01,2.615324708826371469e-01,7.615784502210645179e-01,5.000000000000000104e-04
2.855410960733863468e-01,7.815859565476696025e-01,8.333333333333332871e-02,1.000000000000000000e+00,1.099636767935431081e+00,2.686893199922658071e-01,7.278755903244018555e-01,2.772388893598241033e-01,7.775388342014165621e-01,5.000000000000000104e-04
2.840377683515634133e-01,7.739488491298703865e-01,8.333333333333332871e-02,1.000000000000000000e+00,1.063368097308588167e+00,2.749111040049240229e-01,7.281706929206848145e-01,2.853468523421985870e-01,7.821453336749050189e-01,5.000000000000000104e-04
2.931853301259053635e-01,7.939276605983353052e-01,8.333333333333332871e-02,1.000000000000000000e+00,1.159832326884977949e+00,2.632908970117568970e-01,7.263191342353820801e-01,2.963859943786074091e-01,7.901384705046342605e-01,2.500000000000000052e-04
3.144596276904788046e-01,8.009158944153386139e-01,8.333333333333332871e-02,1.000000000000000000e+00,1.194865146831626035e+00,2.642981758137710746e-01,7.226796150207519531e-01,3.007348359212219102e-01,7.957659991374486097e-01,2.500000000000000052e-04
3.307660302013215592e-01,8.153964585597318626e-01,8.333333333333332871e-02,1.000000000000000000e+00,1.269906658985167747e+00,2.589826647724424169e-01,7.230795025825500488e-01,3.155691209450008916e-01,8.045407538224397248e-01,2.500000000000000052e-04
2.909810417631997215e-01,7.846533242509877715e-01,8.333333333333332871e-02,1.000000000000000000e+00,1.114408397231424042e+00,2.588450788449840334e-01,7.225682139396667480e-01,3.192263145108095723e-01,8.052521052924378475e-01,2.500000000000000052e-04
3.444874476975212096e-01,7.995827963285737638e-01,8.333333333333332871e-02,1.000000000000000000e+00,1.188125999251481879e+00,2.593299422193975912e-01,7.232266664505004883e-01,3.362710410961189389e-01,8.085632260723288889e-01,2.500000000000000052e-04
