1.492489537345932926e-01,6.178073308405279684e-01,8.333333333333332871e-02,1.000000000000000000e+00,4.238781062707920877e-01,3.111752088831252205e-01,7.307970523834228516e-01,1.492489537345932926e-01,6.178073308405279684e-01,5.000000000000000104e-04
1.646064921620606636e-01,6.446136024426283306e-01,8.333333333333332871e-02,1.000000000000000000e+00,5.244164115548753946e-01,2.797228183065141871e-01,7.298741936683654785e-01,1.582358704038703823e-01,6.356309380081400784e-01,5.000000000000000104e-04
1.775277834234486318e-01,6.631003333800669086e-01,8.333333333333332871e-02,1.000000000000000000e+00,5.952982092127313551e-01,2.783113065637460304e-01,7.297763824462890625e-01,1.659515183683852591e-01,6.487327578638262260e-01,5.000000000000000104e-04
1.867760894498869673e-01,6.780944644806047306e-01,8.333333333333332871e-02,1.000000000000000000e+00,6.538996646836343629e-01,2.790144674417351367e-01,7.291025519371032715e-01,1.728852956655682060e-01,6.588805844343291751e-01,5.000000000000000104e-04
1.927347535056296579e-01,6.912252981675922614e-01,8.333333333333332871e-02,1.000000000000000000e+00,7.061542794487747354e-01,2.784482764095819185e-01,7.294692993164062500e-01,1.779052077762126316e-01,6.673988744035934673e-01,5.000000000000000104e-04
2.049810441562355257e-01,7.051257982814469472e-01,8.333333333333332871e-02,1.000000000000000000e+00,7.625448894261354083e-01,2.759071664900338838e-01,7.297747135162353516e-01,1.834943321662081683e-01,6.761367046642164924e-01,5.000000000000000104e-04
2.151185226739482648e-01,7.195868200811038617e-01,8.333333333333332871e-02,1.000000000000000000e+00,8.225271433483184458e-01,2.745905092784336476e-01,7.289552688598632812e-01,1.871769112014779191e-01,6.836547604903623343e-01,5.000000000000000104e-04
2.216073044089532651e-01,7.207016264054416643e-01,8.333333333333332871e-02,1.000000000000000000e+00,8.272118135980845999e-01,2.749405100065119290e-01,7.292394638061523438e-01,1.926133441163305760e-01,6.900848929431481205e-01,5.000000000000000104e-04
2.337979858666798527e-01,7.327244945884882066e-01,8.333333333333332871e-02,1.000000000000000000e+00,8.783311116828173004e-01,2.745747717739153160e-01,7.277134656906127930e-01,1.971149610301189126e-01,6.967112724025295023e-01,5.000000000000000104e-04
2.499635643939767948e-01,7.390528986114334176e-01,8.333333333333332871e-02,1.000000000000000000e+00,9.057023580850810385e-01,2.744545585968914958e-01,7.270623445510864258e-01,2.025199432371161956e-01,7.025212530846526304e-01,5.000000000000000104e-04
2.530714208951578281e-01,7.423569889408487832e-01,8.333333333333332871e-02,1.000000000000000000e+00,9.201283193793241555e-01,2.719111202143821293e-01,7.274875640869140625e-01,2.072374115705029052e-01,7.087407943279391276e-01,5.000000000000000240e-05
2.506643276304097445e-01,7.435808291061324349e-01,8.333333333333332871e-02,1.000000000000000000e+00,9.254960307913460138e-01,2.698120884284251897e-01,7.273526787757873535e-01,2.130739543964602356e-01,7.133866288878754069e-01,5.000000000000000240e-05
2.518343025004298186e-01,7.440204247386552616e-01,8.333333333333332871e-02,1.000000000000000000e+00,9.274273339531834415e-01,2.701928877279538010e-01,7.272937893867492676e-01,2.183945104772763435e-01,7.169659938995098791e-01,5.000000000000000240e-05
2.535517111258074885e-01,7.443837975616940383e-01,8.333333333333332871e-02,1.000000000000000000e+00,9.290250692914689967e-01,2.698663618384289364e-01,7.274277210235595703e-01,2.210263833042466208e-01,7.198911488559541771e-01,5.000000000000000240e-05
2.510211774435142651e-01,7.449058354389200831e-01,8.333333333333332871e-02,1.000000000000000000e+00,9.313225263336006865e-01,2.679729775971725347e-01,7.272053956985473633e-01,2.231986236102526389e-01,7.220893144851662226e-01,5.000000000000000240e-05
2.530166067784342387e-01,7.450359040378784492e-01,8.333333333333332871e-02,1.000000000000000000e+00,9.318953328101129419e-01,2.695425469584825651e-01,7.272264361381530762e-01,2.255755924566178461e-01,7.241079718534750853e-01,5.000000000000000409e-06
2.532639765417953881e-01,7.450007119586851134e-01,8.333333333333332871e-02,1.000000000000000000e+00,9.317403360402246593e-01,2.691390619558446384e-01,7.271993160247802734e-01,2.275418064932404061e-01,7.260257179921185688e-01,5.000000000000000409e-06
2.521502586712103811e-01,7.452662921459918266e-01,8.333333333333332871e-02,1.000000000000000000e+00,9.329103097828971292e-01,2.696801773389848611e-01,7.271977663040161133e-01,2.293934854894722486e-01,7.274904508216514243e-01,5.000000000000000409e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
